Array Length,Presorted Rate,Duplicate Rate,Max Digits,Fastest Sort
37621,0.8186,0.3059,10,Q
37117,0.9017,0.3574,10,Q
39490,0.8227,0.4132,10,Q
34061,0.9408,0.3379,10,Q
36335,0.9228,0.3554,10,Q
37155,0.9599,0.2894,10,Q
34319,0.9841,0.376,10,M
37591,0.8712,0.3991,10,Q
38184,0.8487,0.2796,10,Q
38074,0.8444,0.2818,10,Q
31214,0.9401,0.2938,10,M
33586,0.9875,0.2611,10,Q
39567,0.9292,0.3087,10,Q
32580,0.8722,0.4281,10,Q
39695,0.8614,0.3687,10,Q
39539,0.9168,0.422,10,Q
37408,0.8466,0.303,10,Q
39281,0.9811,0.3262,10,Q
33034,0.911,0.4258,10,Q
31400,0.9488,0.2763,10,Q
36117,0.8263,0.3684,10,Q
34145,0.9382,0.428,10,Q
36801,0.9264,0.3561,10,Q
32341,0.8502,0.3988,10,Q
38157,0.9661,0.2755,10,Q
31267,0.8699,0.2818,10,Q
30780,0.9195,0.4184,10,Q
36993,0.9019,0.4278,10,Q
35971,0.9816,0.2845,10,Q
35152,0.9964,0.3634,10,I
37896,0.9602,0.2802,10,Q
30050,0.8313,0.3799,10,Q
35303,0.9172,0.3878,10,Q
38487,0.8423,0.3052,10,Q
38825,0.9297,0.3306,10,Q
38805,0.8569,0.4375,10,Q
32281,0.9995,0.9994,1,R
36039,0.8328,0.3376,10,Q
38636,0.9996,0.9995,1,R
32868,0.9995,0.9995,1,R
33214,0.9995,0.9995,1,R
32441,0.9995,0.9994,1,R
32384,0.9995,0.9994,1,R
37630,0.9995,0.9995,1,R
34799,0.9995,0.9995,1,R
31553,0.9995,0.9994,1,R
33938,0.9995,0.9995,1,R
31574,0.9995,0.9994,1,R
32087,0.9995,0.9994,1,R
38727,0.9996,0.9995,1,R
30056,0.9994,0.9994,1,R
32643,0.9995,0.9994,1,R
38422,0.9996,0.9995,1,R
39677,0.9996,0.9995,1,R
39940,0.9996,0.9995,1,R
32690,0.9995,0.9994,1,R
32903,0.9995,0.9995,1,R
34800,0.9995,0.9995,1,R
38791,0.9996,0.9995,1,R
37655,0.9995,0.9995,1,R
39793,0.9996,0.9995,1,R
37688,0.9995,0.9995,1,R
39862,0.9996,0.9995,1,R
34703,0.9995,0.9995,1,R
34905,0.9995,0.9995,1,R
31545,0.9995,0.9994,1,R
35090,0.9995,0.9995,1,R
32074,0.9995,0.9994,1,R
35982,0.9995,0.9995,1,R
37813,0.9996,0.9995,1,R
38625,0.9996,0.9995,1,M
30215,0.9994,0.9994,1,R
35461,0.9995,0.9995,1,R
39632,0.9996,0.9995,1,R
38120,0.9996,0.9995,1,R
31774,0.9995,0.9994,1,R
34291,0.9995,0.9995,1,R
35511,0.9995,0.9995,1,R
35943,0.9995,0.9995,1,R
38500,0.9996,0.9995,1,R
38111,0.9996,0.9995,1,R
39741,0.9996,0.9995,1,R
30971,0.9995,0.9994,1,R
32736,0.9995,0.9995,1,R
31492,0.9995,0.9994,1,R
35054,0.9995,0.9995,1,R
31937,0.9995,0.9994,1,R
31942,0.9995,0.9994,1,R
32176,0.9995,0.9994,1,R
35580,0.9995,0.9995,1,R
38461,0.9996,0.9995,1,M
32437,0.9995,0.9994,1,R
33919,0.9995,0.9995,1,R
30613,0.9994,0.9994,1,R
35163,0.9995,0.9995,1,R
32841,0.9995,0.9995,1,R
32284,0.9995,0.9994,1,R
36343,0.9995,0.9995,1,R
34699,0.9995,0.9995,1,R
31947,0.9995,0.9994,1,R
31090,0.9995,0.9994,1,R
31171,0.9995,0.9994,1,R
34810,0.9995,0.9995,1,R
30931,0.9995,0.9994,1,R
37077,0.9995,0.9995,1,R
33666,0.9995,0.9995,1,R
37979,0.9996,0.9995,1,R
35415,0.9995,0.9995,1,R
33667,0.9995,0.9995,1,R
37329,0.9995,0.9995,1,M
30846,0.9994,0.9994,1,R
36266,0.9995,0.9995,1,R
33990,0.9995,0.9995,1,R
32221,0.9995,0.9994,1,R
30425,0.9994,0.9994,1,R
38568,0.9996,0.9995,1,R
36666,0.9995,0.9995,1,R
35442,0.9995,0.9995,1,R
36980,0.9995,0.9995,1,R
38233,0.9996,0.9995,1,R
34419,0.9995,0.9995,1,R
31494,0.9995,0.9994,1,R
37071,0.9995,0.9995,1,R
35975,0.9995,0.9995,1,R
31657,0.9995,0.9994,1,R
31648,0.9995,0.9994,1,R
30662,0.9994,0.9994,1,R
37743,0.9995,0.9995,1,R
37106,0.9995,0.9995,1,R
35804,0.9995,0.9995,1,R
31993,0.9995,0.9994,1,R
32221,0.9995,0.9994,1,R
31653,0.9995,0.9994,1,R
36598,0.9995,0.9995,1,R
39947,0.9996,0.9995,1,R
34637,0.9995,0.9995,1,R
32524,0.996,0.9939,2,R
39200,0.9996,0.9995,1,R
39463,0.995,0.995,2,R
34463,0.9943,0.9943,2,M
32611,0.9941,0.9939,2,R
32465,0.9939,0.9939,2,R
30291,0.9936,0.9935,2,R
38492,0.9949,0.9949,2,R
36163,0.9948,0.9945,2,R
37154,0.9947,0.9947,2,M
33483,0.9941,0.9941,2,R
36209,0.9946,0.9945,2,R
36579,0.9946,0.9946,2,R
30806,0.9936,0.9936,2,R
37174,0.9947,0.9947,2,R
34688,0.9943,0.9943,2,R
39357,0.995,0.995,2,R
30555,0.9936,0.9935,2,R
34290,0.9943,0.9942,2,R
31917,0.9938,0.9938,2,R
31867,0.9938,0.9938,2,R
32198,0.9939,0.9939,2,R
32297,0.9939,0.9939,2,R
33312,0.9941,0.9941,2,M
33027,0.9959,0.994,2,R
33572,0.9941,0.9941,2,R
38898,0.9949,0.9949,2,R
33808,0.9942,0.9941,2,R
35896,0.9964,0.9945,2,R
30888,0.9936,0.9936,2,R
37515,0.9972,0.9947,2,R
32779,0.994,0.994,2,R
36393,0.9946,0.9946,2,R
38346,0.9955,0.9948,2,R
34274,0.9943,0.9942,2,R
30879,0.9936,0.9936,2,R
32137,0.9939,0.9938,2,R
38415,0.995,0.9948,2,R
35777,0.9945,0.9945,2,R
36587,0.9946,0.9946,2,R
35123,0.9944,0.9944,2,R
37596,0.9968,0.9947,2,R
34110,0.9942,0.9942,2,R
31982,0.9938,0.9938,2,R
30768,0.9936,0.9936,2,R
33922,0.9942,0.9942,2,R
32643,0.994,0.9939,2,R
39167,0.995,0.9949,2,R
33723,0.9942,0.9941,2,R
33325,0.9941,0.9941,2,R
30460,0.9935,0.9935,2,R
34990,0.9944,0.9943,2,R
38482,0.9949,0.9949,2,R
30015,0.9934,0.9934,2,R
30726,0.9936,0.9936,2,R
32132,0.9939,0.9938,2,R
39501,0.995,0.995,2,R
30734,0.9936,0.9936,2,R
32700,0.994,0.9939,2,R
39495,0.995,0.995,2,R
32740,0.9942,0.994,2,R
33774,0.9942,0.9941,2,M
32087,0.9959,0.9938,2,R
36792,0.9946,0.9946,2,R
31629,0.9943,0.9937,2,R
38498,0.9949,0.9949,2,R
38181,0.9948,0.9948,2,R
34377,0.9955,0.9942,2,R
36488,0.9946,0.9946,2,R
37972,0.9948,0.9948,2,R
38619,0.9949,0.9949,2,R
39974,0.9951,0.995,2,R
36287,0.9946,0.9945,2,R
36134,0.9945,0.9945,2,R
37494,0.9949,0.9947,2,R
31186,0.9937,0.9937,2,R
33805,0.9942,0.9941,2,R
37606,0.9948,0.9947,2,R
39017,0.995,0.9949,2,R
37397,0.9947,0.9947,2,R
36504,0.9946,0.9946,2,R
35261,0.9944,0.9944,2,R
30851,0.9936,0.9936,2,R
38678,0.9949,0.9949,2,R
31161,0.9937,0.9936,2,R
36698,0.9946,0.9946,2,R
35432,0.9948,0.9944,2,R
31638,0.9938,0.9937,2,R
34348,0.9943,0.9942,2,R
33791,0.9942,0.9941,2,R
35135,0.9944,0.9944,2,R
34773,0.9968,0.9943,2,R
39205,0.995,0.9949,2,R
34320,0.9975,0.9942,2,R
33654,0.9948,0.9941,2,R
34508,0.9943,0.9943,2,R
33002,0.994,0.994,2,R
31149,0.9937,0.9936,2,R
38154,0.9949,0.9948,2,R
31318,0.9814,0.9387,3,R
39237,0.9746,0.9501,3,R
36434,0.9946,0.9946,2,R
30735,0.9598,0.9378,3,M
39371,0.9814,0.9495,3,R
33028,0.999,0.9414,3,I
36644,0.9714,0.9459,3,R
34389,0.9809,0.9426,3,R
32689,0.9633,0.9398,3,R
38974,0.9794,0.949,3,M
38422,0.9949,0.9948,2,R
33796,0.9709,0.9423,3,R
34936,0.9714,0.9445,3,R
33017,0.9581,0.9403,3,R
30707,0.9604,0.9361,3,R
32189,0.9804,0.9403,3,R
33689,0.9763,0.9421,3,R
32081,0.9864,0.9401,3,M
33531,0.9945,0.9416,3,R
38176,0.9708,0.9485,3,R
37766,0.9629,0.9482,3,R
36078,0.9598,0.9456,3,R
38516,0.9942,0.9487,3,R
30979,0.9602,0.9373,3,R
33329,0.9586,0.9422,3,R
35853,0.9633,0.9445,3,R
38199,0.9685,0.9484,3,R
32286,0.957,0.9411,3,R
33452,0.9586,0.9411,3,M
37448,0.9605,0.9476,3,R
39320,0.9625,0.9494,3,R
39200,0.9944,0.9495,3,R
31708,0.9642,0.9396,3,R
35358,0.9688,0.9438,3,R
32588,0.967,0.9403,3,R
30755,0.9671,0.9358,3,R
32559,0.9668,0.9411,3,M
36353,0.9644,0.9456,3,R
33695,0.9841,0.9415,3,R
35722,0.9842,0.9447,3,R
38890,0.978,0.9491,3,R
32014,0.962,0.9386,3,R
30020,0.9734,0.9346,3,M
32103,0.9543,0.9392,3,R
39088,0.9868,0.9495,3,R
37486,0.9884,0.9472,3,R
35511,0.9584,0.9443,3,R
32173,0.98,0.9384,3,R
30888,0.9522,0.9367,3,R
33285,0.96,0.9406,3,R
39439,0.9586,0.9499,3,M
39245,0.9892,0.9494,3,R
38506,0.966,0.949,3,R
30376,0.9655,0.9355,3,R
36617,0.9748,0.946,3,R
31658,0.9638,0.9382,3,R
39224,0.9595,0.9492,3,M
33115,0.9584,0.9407,3,R
35236,0.9666,0.9438,3,R
31041,0.9625,0.9374,3,R
39150,0.9651,0.9499,3,R
36541,0.977,0.9458,3,R
35447,0.9813,0.9442,3,R
31438,0.9542,0.9381,3,R
33885,0.9568,0.9427,3,R
33769,0.9784,0.9414,3,R
37608,0.9745,0.9473,3,M
34242,0.9561,0.9423,3,R
35922,0.9661,0.9447,3,R
30381,0.953,0.9353,3,R
36376,0.9649,0.9454,3,M
37780,0.9645,0.9477,3,R
38769,0.9615,0.9487,3,R
32306,0.9675,0.9392,3,R
36163,0.9782,0.9452,3,M
33333,0.9844,0.9408,3,R
39944,0.9653,0.9501,3,R
36556,0.9714,0.9457,3,R
35725,0.9728,0.9446,3,R
38727,0.9583,0.9491,3,R
30503,0.9972,0.9374,3,I
37503,0.9856,0.9474,3,R
32452,0.9871,0.9394,3,R
38556,0.9783,0.9485,3,R
31181,0.9645,0.9376,3,R
35551,0.9608,0.9442,3,R
34831,0.9758,0.9434,3,R
37260,0.9609,0.9467,3,M
38663,0.9642,0.9486,3,R
37121,0.9845,0.9473,3,R
31773,0.9914,0.9381,3,R
38565,0.9686,0.9488,3,R
32711,0.9624,0.9411,3,R
39698,0.9795,0.9504,3,R
35537,0.9591,0.9442,3,R
32318,0.9747,0.939,3,R
38455,0.9723,0.9485,3,R
38388,0.9708,0.9484,3,R
34008,0.9769,0.9417,3,R
35364,0.9701,0.9448,3,R
39613,0.9734,0.9499,3,R
33736,0.9607,0.7888,4,R
30946,0.9548,0.9372,3,R
33030,0.9478,0.8078,4,R
36146,0.9282,0.8192,4,R
32846,0.9111,0.7922,4,R
39133,0.9734,0.8115,4,R
34562,0.9262,0.8257,4,R
37768,0.9729,0.8001,4,R
34502,0.9929,0.786,4,R
37054,0.9673,0.8157,4,R
38608,0.9097,0.8042,4,R
37413,0.9529,0.8088,4,M
34293,0.9559,0.8025,4,M
32428,0.9789,0.8001,4,M
38980,0.9412,0.8081,4,R
30568,0.9067,0.7847,4,R
37884,0.9613,0.8106,4,R
30924,0.9233,0.8138,4,R
30207,0.9464,0.8257,4,R
35412,0.9515,0.8239,4,R
32711,0.971,0.8105,4,R
31443,0.9304,0.8009,4,R
37489,0.9393,0.8205,4,R
35862,0.9231,0.8288,4,R
39754,0.946,0.8166,4,R
36102,0.9212,0.8113,4,R
39759,0.9489,0.8406,4,R
30663,0.995,0.7764,4,I
38011,0.9771,0.8321,4,M
34703,0.959,0.8087,4,R
31573,0.9593,0.8154,4,R
39681,0.9419,0.8275,4,R
36469,0.945,0.7993,4,R
32794,0.9941,0.791,4,R
35552,0.9298,0.8065,4,Q
31093,0.9431,0.818,4,R
36156,0.9424,0.8119,4,R
34873,0.9925,0.7985,4,R
32609,0.9247,0.7984,4,R
32124,0.9425,0.7895,4,R
33018,0.9362,0.8139,4,R
38557,0.9186,0.8258,4,R
37279,0.9497,0.8189,4,R
34050,0.9904,0.8123,4,R
30663,0.9954,0.7837,4,R
32031,0.9187,0.8122,4,R
39370,0.9184,0.8224,4,R
32723,0.9123,0.7981,4,R
34521,0.9781,0.7981,4,R
33403,0.9357,0.8046,4,R
36668,0.9681,0.8049,4,R
37575,0.9274,0.8292,4,R
38346,0.9603,0.8152,4,M
38371,0.9116,0.7966,4,R
30821,0.9929,0.8165,4,R
33799,0.9162,0.788,4,R
38251,0.9503,0.8337,4,R
36235,0.9094,0.8031,4,R
31009,0.913,0.7955,4,R
32583,0.9374,0.7887,4,R
33136,0.9611,0.8028,4,R
38153,0.9757,0.7922,4,M
32500,0.9747,0.7863,4,M
39044,0.9507,0.8237,4,R
30277,0.915,0.7817,4,R
34368,0.9451,0.8169,4,R
37160,0.9819,0.8178,4,R
33675,0.9146,0.8333,4,R
39058,0.9557,0.8012,4,R
33862,0.9301,0.8332,4,R
33495,0.9624,0.8007,4,R
31295,0.95,0.8267,4,R
37545,0.9197,0.8234,4,R
38434,0.957,0.8146,4,R
38473,0.9698,0.827,4,R
37967,0.9419,0.8159,4,R
34896,0.9406,0.8046,4,R
36841,0.9344,0.8209,4,R
31114,0.9695,0.7908,4,R
39722,0.9319,0.819,4,R
35673,0.9755,0.7977,4,R
34474,0.9734,0.7922,4,R
39290,0.9522,0.8281,4,R
34963,0.9229,0.8346,4,R
34911,0.9527,0.7877,4,R
30470,0.9497,0.8003,4,R
39097,0.9675,0.815,4,R
33838,0.9136,0.8049,4,R
32928,0.9725,0.8254,4,M
35850,0.9702,0.8039,4,R
31490,0.9237,0.7895,4,M
32722,0.9209,0.8016,4,R
39149,0.9867,0.8189,4,R
35195,0.9401,0.8033,4,M
33073,0.947,0.8235,4,R
39990,0.9712,0.7963,4,R
33911,0.9647,0.7987,4,R
34323,0.9221,0.8166,4,R
32902,0.9621,0.747,5,Q
38705,0.9509,0.8414,4,R
39483,0.9252,0.8431,4,R
31881,0.9214,0.712,5,R
33691,0.9252,0.706,5,Q
39399,0.9244,0.7495,5,Q
32737,0.9684,0.7346,5,Q
34529,0.9951,0.7184,5,I
34585,0.9226,0.708,5,M
35501,0.9024,0.7271,5,R
39064,0.9135,0.8019,4,R
30652,0.9663,0.6834,5,R
36651,0.9751,0.7049,5,R
36544,0.8802,0.7151,5,Q
30017,0.9503,0.7543,5,Q
32729,0.9914,0.7023,5,M
36883,0.919,0.7312,5,M
36089,0.9076,0.6848,5,R
39050,0.8862,0.7341,5,R
37547,0.9541,0.7327,5,M
31731,0.9034,0.6908,5,Q
35647,0.8993,0.6957,5,R
34490,0.9405,0.7353,5,M
39706,0.9951,0.721,5,Q
31554,0.9247,0.7372,5,Q
39535,0.9071,0.685,5,R
38233,0.9435,0.6923,5,R
35840,0.9981,0.7208,5,I
39354,0.9405,0.7146,5,R
33481,0.8733,0.6759,5,R
35761,0.9122,0.7538,5,Q
36271,0.9908,0.7241,5,R
35555,0.9347,0.7102,5,M
35203,0.9329,0.7198,5,Q
31494,0.9142,0.743,5,Q
30793,0.8736,0.6772,5,Q
38922,0.8987,0.7142,5,R
34580,0.8907,0.7237,5,M
31474,0.8829,0.7368,5,Q
32764,0.9184,0.6966,5,R
31837,0.9017,0.7526,5,Q
32823,0.9552,0.6675,5,M
33433,0.9961,0.7078,5,I
38703,0.9645,0.7221,5,R
37364,0.9781,0.6978,5,R
38026,0.9086,0.7044,5,M
34700,0.9984,0.7169,5,I
34713,0.9251,0.7365,5,Q
33309,0.8739,0.6742,5,R
30145,0.9035,0.7403,5,Q
31995,0.9264,0.7424,5,M
35851,0.9605,0.7045,5,M
38377,0.9847,0.7566,5,R
31738,0.905,0.6665,5,R
32722,0.8717,0.6664,5,M
32979,0.8931,0.6927,5,M
33532,0.9848,0.6864,5,M
37471,0.9733,0.6971,5,R
37476,0.8809,0.6821,5,M
39975,0.974,0.7541,5,R
33169,0.9418,0.7045,5,M
31685,0.9383,0.6899,5,M
33981,0.9,0.7285,5,R
33287,0.9908,0.7074,5,M
38931,0.9899,0.6991,5,R
39668,0.9026,0.7201,5,R
38160,0.9243,0.7585,5,M
34644,0.9916,0.6994,5,M
38110,0.9903,0.761,5,R
31882,0.9124,0.7262,5,R
32990,0.933,0.6907,5,Q
31215,0.9751,0.7241,5,Q
33140,0.9,0.7498,5,R
37341,0.889,0.7314,5,M
31535,0.9979,0.7014,5,I
38183,0.9606,0.7334,5,Q
30083,0.8938,0.707,5,M
39507,0.8859,0.6789,5,R
38756,0.9921,0.7552,5,R
34149,0.9774,0.7137,5,M
30845,0.9161,0.7151,5,Q
32343,0.9579,0.7387,5,R
37967,0.9976,0.7159,5,I
32961,0.916,0.7485,5,M
31922,0.9831,0.6771,5,M
37458,0.9737,0.7577,5,R
32270,0.9175,0.7463,5,R
38110,0.9453,0.7521,5,R
38354,0.9137,0.7406,5,R
35204,0.9111,0.7351,5,R
36215,0.9695,0.7117,5,R
32145,0.9892,0.7021,5,R
36607,0.9821,0.7429,5,R
30581,0.8792,0.7056,5,R
39738,0.9857,0.7362,5,R
34528,0.9448,0.7392,5,M
36717,0.8953,0.6678,5,R
32986,0.9921,0.6851,5,R
38316,0.8954,0.6955,5,R
32827,0.8745,0.6955,5,R
37940,0.9074,0.7352,5,M
31235,0.9761,0.6981,6,Q
34660,0.9378,0.71,5,M
33678,0.9279,0.6779,6,Q
30117,0.9005,0.6955,6,Q
32683,0.9014,0.7099,5,Q
30287,0.9221,0.599,6,Q
39206,0.9893,0.5959,6,Q
35269,0.9499,0.6331,6,M
39439,0.9244,0.6602,6,Q
30329,0.8938,0.6042,6,Q
37653,0.8918,0.6424,6,Q
33447,0.8742,0.6877,6,Q
36746,0.9828,0.6685,6,M
30548,0.9608,0.6276,6,M
31987,0.9964,0.6357,6,I
36065,0.8762,0.648,6,Q
30121,0.9908,0.607,6,Q
30634,0.9454,0.6573,6,Q
34440,0.9518,0.6506,6,Q
34665,0.9687,0.6213,6,M
35013,0.9789,0.6797,6,Q
39805,0.9814,0.7011,6,Q
38773,0.9428,0.6716,6,M
34257,0.9121,0.6443,6,M
39728,0.9271,0.6808,6,R
39606,0.9644,0.6975,6,Q
34575,0.8662,0.7009,6,Q
32591,0.9186,0.6705,6,R
33559,0.8925,0.6236,6,Q
30081,0.9348,0.6429,6,Q
32730,0.9225,0.6083,6,Q
35843,0.9429,0.6655,6,Q
30298,0.9306,0.6793,6,Q
34788,0.8745,0.6145,6,Q
39919,0.9473,0.6797,6,Q
36954,0.8891,0.6814,6,Q
38768,0.9752,0.6037,6,Q
39279,0.9302,0.6278,6,Q
31674,0.9333,0.6287,6,Q
36568,0.932,0.6188,6,M
36518,0.9223,0.593,6,Q
31139,0.9114,0.6466,6,Q
38944,0.8697,0.634,6,Q
36322,0.8797,0.6554,6,M
34912,0.9207,0.6387,6,Q
36879,0.9678,0.5956,6,Q
36083,0.8916,0.6287,6,Q
32503,0.9834,0.5919,6,Q
31856,0.8957,0.6681,6,R
32262,0.878,0.6733,6,Q
32945,0.967,0.6801,6,M
36047,0.8691,0.665,6,Q
37162,0.9346,0.6535,6,Q
36458,0.8921,0.6678,6,Q
35417,0.9018,0.6061,6,Q
32343,0.932,0.6947,6,Q
39657,0.865,0.6402,6,Q
31517,0.8757,0.6395,6,Q
39209,0.9943,0.6247,6,I
35799,0.9219,0.6155,6,Q
33604,0.8971,0.6872,6,Q
38540,0.8853,0.68,6,Q
30640,0.8666,0.6424,6,Q
39060,0.8779,0.69,6,Q
34672,0.8895,0.6781,6,Q
31865,0.8653,0.648,6,Q
39745,0.971,0.6943,6,Q
38302,0.9692,0.6967,6,Q
35928,0.9233,0.6632,6,Q
34736,0.8679,0.6745,6,Q
39836,0.9017,0.5944,6,Q
35105,0.9423,0.6044,6,Q
32954,0.9003,0.6181,6,Q
33206,0.9576,0.6174,6,Q
34767,0.9227,0.6494,6,Q
34673,0.9147,0.6628,6,Q
30843,0.877,0.7044,6,Q
35270,0.8946,0.6714,6,Q
38255,0.9205,0.6415,6,Q
34224,0.9409,0.5892,6,Q
39801,0.9537,0.6307,6,Q
34031,0.9147,0.6925,6,Q
32869,0.8506,0.5913,6,Q
30412,0.903,0.6394,6,Q
38248,0.9103,0.6497,6,Q
34899,0.9265,0.6765,6,Q
34029,0.8713,0.592,6,R
32970,0.8755,0.6891,6,Q
38596,0.964,0.6767,6,Q
37833,0.8776,0.6327,6,Q
37360,0.9325,0.6184,6,M
30179,0.9621,0.6699,6,Q
32986,0.9062,0.6395,6,Q
37415,0.9359,0.7027,6,Q
36367,0.9049,0.648,6,Q
31771,0.8685,0.7046,6,Q
34948,0.9688,0.6094,6,M
31979,0.9028,0.7019,6,Q
31234,0.8613,0.6198,6,Q
37307,0.9016,0.6265,6,Q
34754,0.9026,0.6577,6,M
34701,0.8656,0.6659,6,Q
39132,0.9616,0.5877,7,Q
31191,0.9162,0.6353,7,Q
34742,0.951,0.6031,7,Q
36204,0.8931,0.5461,7,M
36000,0.8825,0.5733,7,Q
31006,0.9363,0.584,7,Q
30767,0.9261,0.6484,7,Q
34468,0.999,0.6013,7,I
32858,0.9952,0.5544,7,Q
30916,0.9579,0.6554,7,Q
30067,0.8948,0.5957,7,Q
35735,0.8583,0.6051,7,Q
38545,0.9329,0.6261,7,Q
33276,0.9027,0.669,7,R
32903,0.8868,0.6538,7,Q
31037,0.8442,0.5719,7,Q
35722,0.9679,0.6308,7,Q
37530,0.9136,0.5892,7,Q
31823,0.8439,0.5949,7,M
33315,0.9063,0.5336,7,Q
33741,0.9226,0.5868,7,Q
38303,0.8495,0.5615,7,Q
33266,0.8911,0.5377,7,Q
39477,0.873,0.5555,7,Q
36523,0.8741,0.6443,7,Q
36376,0.8572,0.638,7,Q
30149,0.8917,0.6337,7,Q
38005,0.9276,0.6658,7,Q
38054,0.8477,0.5661,7,Q
37343,0.8554,0.6678,7,Q
32996,0.8825,0.5554,7,Q
36270,0.96,0.6411,7,Q
31919,0.8729,0.5904,7,M
34237,0.8531,0.6362,7,Q
32003,0.925,0.5972,7,Q
37468,0.8506,0.6447,7,Q
39389,0.8521,0.6325,7,Q
33406,0.8643,0.5559,7,M
38127,0.9219,0.5609,7,Q
33954,0.8698,0.6152,7,Q
33623,0.8996,0.6557,7,M
35183,0.9943,0.6491,7,Q
36416,0.9941,0.5911,7,I
36604,0.9054,0.6199,7,Q
35587,0.9051,0.6359,7,Q
32694,0.8781,0.5685,7,Q
37545,0.9897,0.5693,7,M
34934,0.9249,0.6274,7,Q
33485,0.9202,0.594,7,Q
30594,0.9873,0.6178,7,Q
36156,0.8925,0.6374,7,Q
32838,0.8868,0.552,7,Q
33831,0.9135,0.549,7,M
37604,0.9634,0.5578,7,Q
30727,0.8807,0.6473,7,Q
38127,0.9807,0.5631,7,Q
34436,0.8817,0.6144,7,Q
39676,0.858,0.62,7,Q
36327,0.8654,0.6659,7,Q
30299,0.9328,0.5747,7,Q
33650,0.9179,0.6045,7,Q
35327,0.9326,0.5814,7,Q
38341,0.9593,0.5838,7,Q
38955,0.8906,0.5814,7,Q
37510,0.8508,0.5938,7,Q
35596,0.9523,0.6711,7,Q
30951,0.8609,0.5658,7,Q
38454,0.878,0.6219,7,Q
30338,0.9403,0.5879,7,Q
39008,0.9323,0.6701,7,Q
36260,0.8682,0.6534,7,Q
32881,0.8939,0.5706,7,Q
32800,0.9835,0.6679,7,Q
33851,0.9669,0.5943,7,Q
35638,0.894,0.6492,7,Q
38849,0.8549,0.6068,7,Q
39760,0.9858,0.6698,7,M
33294,0.9683,0.5705,7,Q
34526,0.9926,0.5721,7,Q
37149,0.8511,0.6299,7,Q
34555,0.8843,0.6487,7,Q
33653,0.8953,0.5446,7,Q
36382,0.9719,0.6102,7,Q
34339,0.9154,0.6649,7,Q
32462,0.8521,0.6382,7,Q
34189,0.9435,0.65,7,M
34671,0.9165,0.5392,7,Q
32539,0.8875,0.6186,7,Q
35899,0.875,0.5558,7,M
31625,0.9331,0.6277,7,Q
32424,0.8542,0.6636,7,Q
37720,0.9247,0.5733,7,Q
32153,0.9598,0.669,7,Q
32995,0.9852,0.5845,7,Q
34989,0.9569,0.5872,7,Q
36172,0.9006,0.6351,7,Q
32283,0.8451,0.5571,7,Q
38389,0.854,0.6075,7,Q
38333,0.9244,0.6531,7,M
30058,0.8651,0.6182,8,Q
39402,0.9095,0.6198,8,Q
36836,0.8499,0.5738,7,Q
36574,0.955,0.6378,8,Q
38557,0.9177,0.5074,8,Q
30943,0.9104,0.5101,8,Q
37224,0.8551,0.6446,8,Q
34973,0.9256,0.6426,8,M
34689,0.9946,0.5556,8,I
37971,0.8777,0.5285,8,Q
32161,0.9379,0.5369,8,Q
39130,0.9788,0.563,8,Q
30895,0.8461,0.6315,8,Q
32939,0.8763,0.5139,8,Q
39628,0.9208,0.5045,8,Q
37201,0.9742,0.5048,8,Q
33389,0.8665,0.6256,8,Q
31126,0.8514,0.6307,8,Q
35830,0.9951,0.5619,8,I
34952,0.9514,0.5631,8,Q
33442,0.9675,0.565,8,Q
36663,0.8686,0.5263,8,Q
36282,0.8932,0.6458,8,Q
34998,0.9313,0.6027,8,Q
34712,0.9835,0.5484,8,Q
30400,0.9767,0.538,8,M
30520,0.9424,0.5555,8,Q
31464,0.8581,0.5031,8,Q
32723,0.8708,0.5222,8,Q
33147,0.8558,0.5172,8,Q
38594,0.9868,0.5216,8,Q
31731,0.8448,0.5126,8,Q
37422,0.9778,0.5681,8,Q
35322,0.9201,0.639,8,Q
33818,0.9197,0.5679,8,Q
37369,0.8913,0.5171,8,Q
39174,0.9305,0.5875,8,Q
32207,0.9554,0.5965,8,Q
37640,0.9788,0.6003,8,Q
30382,0.8544,0.576,8,Q
35803,0.8569,0.5238,8,Q
38522,0.8692,0.6205,8,Q
32314,0.9752,0.5667,8,Q
39488,0.8801,0.5185,8,M
39389,0.9521,0.62,8,M
35402,0.908,0.5412,8,Q
33253,0.9384,0.5878,8,Q
33431,0.8715,0.564,8,Q
31369,0.8774,0.5359,8,Q
36681,0.8336,0.5085,8,Q
30239,0.8507,0.5578,8,Q
35546,0.8491,0.5365,8,Q
32626,0.848,0.5862,8,Q
34892,0.8984,0.5286,8,Q
39381,0.9419,0.6363,8,Q
34422,0.9607,0.5875,8,Q
34763,0.968,0.6046,8,Q
36419,0.9499,0.615,8,Q
34349,0.8752,0.5664,8,Q
33678,0.9747,0.4929,8,Q
31133,0.9078,0.6282,8,Q
36591,0.909,0.5886,8,M
31174,0.8655,0.6383,8,M
33454,0.9108,0.6168,8,Q
37572,0.8902,0.5774,8,Q
36063,0.9266,0.4968,8,M
38901,0.9847,0.5171,8,Q
36356,0.9378,0.5992,8,Q
35541,0.9341,0.5689,8,Q
33994,0.8566,0.4927,8,Q
36399,0.8832,0.5818,8,Q
34663,0.8662,0.5987,8,Q
31381,0.8803,0.5916,8,M
35135,0.906,0.5865,8,Q
36606,0.8479,0.5175,8,Q
